co_ppm,so2_ppm,temperature_c,humidity_pct,device_health,hour,near_school,near_clinic,risk_class
14.32,3.01,26.86,23.37,1,13,1,0,medium
10.05,5.91,31.55,51.61,1,14,0,0,medium
14.01,2.8,37.41,89.66,1,21,0,0,low
18.2,9.53,27.46,83.21,1,7,0,1,medium
9.88,3.97,33.29,94.87,1,18,1,0,low
20.95,1.85,35.6,30.2,1,12,1,0,medium
10.52,3.27,26.04,88.6,1,14,0,0,low
20.89,4.99,43.31,76.07,1,9,1,1,high
15.79,13.86,37.39,41.12,1,8,0,0,medium
7.52,3.67,41.02,40.4,1,12,1,0,medium
2.18,4.54,29.82,90.24,1,10,1,0,low
16.2,4.14,29.59,61.44,1,14,0,1,medium
0.99,6.56,20.46,61.01,1,4,0,0,low
32.07,1.68,21.69,22.29,0,4,0,0,medium
22.23,1.33,30.92,71.75,1,1,0,0,medium
2.55,2.68,35.63,49.57,1,2,0,0,low
2.69,10.49,38.72,30.13,1,10,0,0,medium
5.42,8.6,40.5,30.4,1,6,0,1,medium
16.59,7.83,40.06,80.34,1,0,1,1,high
20.4,3.17,23.13,45.21,0,5,0,0,medium
5.35,3.27,32.21,89.01,1,16,1,0,low
16.52,25.01,28.29,82.07,0,2,0,0,high
8.12,3.75,29.49,56.95,0,16,0,0,low
17.45,14.3,33.07,84.39,1,21,0,0,medium
2.58,7.56,23.25,56.99,1,13,0,0,low
15.76,6.05,28.39,44.61,1,16,0,0,medium
10.59,2.85,29.86,81.98,1,19,1,0,medium
7.16,5.75,22.91,55.94,1,1,0,0,low
10.9,7.61,38.68,93.6,1,21,0,0,medium
30.12,5.59,24.45,81.23,1,4,1,0,high
8.36,15.95,35.36,49.57,1,11,1,1,high
8.23,11.77,35.34,39.13,1,22,1,0,medium
20.22,1.09,37.33,94.7,1,22,0,0,medium
16.48,24.0,41.63,57.05,1,9,0,0,high
8.02,11.5,29.17,29.27,1,14,0,0,medium
12.87,4.79,40.76,77.37,1,18,0,0,medium
9.18,9.34,35.44,81.34,1,22,0,0,low
24.47,11.23,25.21,85.85,1,10,0,0,high
20.41,6.13,36.54,39.46,1,10,1,0,high
10.71,2.07,32.61,52.42,1,23,1,1,medium
15.23,11.36,37.41,54.54,1,10,0,0,medium
12.68,14.68,37.94,78.7,1,16,0,1,high
4.97,8.86,44.56,28.68,1,1,1,0,medium
8.09,8.19,22.17,43.13,1,13,0,1,medium
7.34,4.28,29.0,82.33,1,11,0,1,low
8.82,11.64,29.9,60.79,0,1,1,0,medium
5.45,5.37,36.71,69.92,0,16,0,0,low
21.95,11.03,23.9,74.94,1,16,1,0,high
7.6,9.15,29.4,23.22,1,2,0,1,medium
32.15,11.41,23.39,54.25,1,8,0,1,high
14.93,6.54,29.34,65.53,1,5,0,1,medium
7.62,4.72,44.51,54.22,1,6,0,0,low
7.77,5.37,28.63,44.3,1,19,1,0,medium
30.24,7.17,34.22,48.23,1,5,0,0,medium
12.19,2.59,35.04,84.88,1,14,1,0,medium
1.95,4.65,43.45,93.79,1,12,0,1,medium
1.16,6.2,39.38,85.81,1,12,1,0,medium
6.95,7.09,27.5,38.81,1,12,0,0,low
4.73,10.85,41.36,73.61,1,18,0,0,medium
8.4,8.53,44.91,72.17,1,10,0,0,medium
10.31,10.79,41.49,71.18,1,21,1,1,high
19.44,12.66,25.72,56.08,0,0,0,0,medium
5.65,16.73,44.72,78.45,1,12,1,1,high
20.41,15.11,37.08,77.09,1,11,0,0,high
18.96,2.99,29.53,75.79,1,6,1,0,medium
25.83,9.45,28.76,68.2,1,1,1,0,high
13.81,4.8,29.02,28.78,1,10,0,0,low
3.76,8.93,28.27,61.74,1,14,1,0,medium
1.99,2.15,35.3,24.77,1,18,0,0,low
18.15,9.7,24.75,29.3,1,13,0,0,medium
15.49,5.38,42.53,84.38,1,14,0,0,medium
20.03,10.43,35.73,26.94,1,16,1,0,high
10.98,2.2,32.55,47.72,1,21,0,0,low
13.37,7.76,39.76,82.43,1,2,0,1,high
14.63,0.42,20.65,73.86,1,12,0,0,low
6.63,10.08,35.67,88.17,1,21,1,0,medium
1.94,16.47,28.47,94.52,1,19,0,0,medium
23.85,4.03,42.91,54.97,1,18,0,1,high
16.51,5.15,30.28,92.9,1,11,0,0,medium
6.77,14.77,24.75,46.32,1,15,0,1,medium
4.63,5.93,28.26,89.84,1,10,0,0,low
11.58,7.7,20.8,65.1,1,1,0,0,medium
22.43,6.56,25.74,57.27,1,6,1,0,high
8.15,0.33,24.33,47.43,1,4,0,1,low
9.1,5.24,23.57,25.53,1,21,1,0,medium
3.79,1.7,40.88,69.64,1,4,0,0,low
10.76,31.11,25.08,80.72,1,2,0,0,high
0.97,9.33,36.45,64.29,1,5,0,0,low
7.13,5.64,33.56,48.8,1,11,0,0,low
10.61,1.38,28.6,81.1,1,22,0,0,low
10.67,4.69,34.49,71.85,1,8,0,0,low
18.01,2.66,24.0,59.04,1,18,0,1,medium
7.09,2.71,41.33,44.74,1,13,0,0,low
7.97,3.56,31.8,33.74,1,20,1,1,medium
2.09,4.05,20.15,64.82,1,23,0,0,low
11.4,2.79,25.82,77.8,1,4,1,0,medium
7.88,32.13,42.85,91.6,1,13,1,0,high
2.8,7.69,25.56,35.81,1,19,1,1,medium
7.82,5.51,23.59,59.86,1,15,0,0,low
25.62,8.79,28.03,27.57,1,3,1,0,high
5.82,13.19,40.52,59.51,1,14,1,0,high
9.08,11.44,43.25,33.26,1,0,0,0,medium
13.97,9.06,22.5,75.33,1,16,1,1,high
18.56,7.01,30.54,76.26,1,20,0,0,medium
16.41,13.16,25.93,83.03,1,18,1,0,high
10.39,17.74,32.33,46.32,1,19,1,0,high
30.45,13.44,34.3,44.59,1,2,0,0,high
19.45,19.95,30.43,88.29,1,1,0,0,medium
30.97,6.18,32.3,21.97,1,6,0,0,high
10.39,0.89,39.51,63.45,1,22,0,1,medium
22.67,18.05,31.1,57.39,1,13,1,0,high
9.08,5.12,28.21,75.48,0,5,0,0,low
3.92,7.64,35.6,79.14,1,15,1,0,medium
3.22,3.02,43.65,33.66,1,3,0,1,medium
5.38,3.23,20.22,74.09,1,3,0,0,low
16.94,3.62,37.03,48.94,1,22,0,0,low
14.2,21.72,33.93,34.19,0,22,0,0,high
7.48,5.37,38.84,85.84,1,19,0,0,medium
39.84,10.83,32.69,35.19,1,17,1,1,emergency
12.72,8.75,37.06,89.83,1,23,0,0,medium
10.47,4.19,39.15,93.32,1,19,0,0,medium
10.71,12.72,42.43,44.35,1,15,0,0,high
28.98,2.04,23.32,53.47,1,11,0,1,medium
16.45,10.12,38.82,67.02,1,12,0,1,high
3.57,8.54,43.28,32.07,1,9,0,0,medium
32.12,8.14,29.33,79.47,1,13,0,0,medium
13.13,11.11,27.95,57.94,1,10,1,0,high
3.97,8.74,38.43,78.35,1,22,0,1,medium
27.7,16.04,37.23,82.21,1,11,0,1,high
26.64,18.77,42.54,93.92,1,19,0,0,high
10.25,7.51,37.24,61.14,1,18,0,1,medium
34.95,1.85,36.49,41.63,1,16,0,0,medium
4.19,2.88,29.93,61.58,1,4,1,0,low
16.11,1.22,21.33,92.87,0,8,0,0,low
1.33,12.44,38.03,56.12,1,4,0,0,medium
14.72,12.33,37.33,31.38,1,21,0,0,medium
21.51,4.8,24.54,46.72,1,19,0,1,medium
21.98,2.52,21.44,42.95,1,20,0,1,medium
6.39,19.91,41.98,66.28,1,0,0,1,high
49.57,16.88,21.45,25.99,1,14,1,1,emergency
16.12,6.36,38.68,90.63,1,5,1,0,high
11.9,3.29,36.1,79.18,1,3,0,0,low
20.06,7.48,36.92,81.02,1,18,0,0,medium
27.35,8.83,22.19,74.44,0,17,0,0,medium
3.86,5.39,27.89,55.73,1,9,1,0,medium
8.99,24.28,21.49,47.18,1,20,0,0,medium
8.73,4.27,35.08,59.09,1,0,0,0,low
18.36,2.91,25.97,67.56,1,22,1,0,medium
25.62,1.05,42.81,60.4,1,0,0,0,medium
29.87,10.33,42.67,46.98,0,8,0,0,high
8.26,20.87,38.71,27.9,1,23,0,0,high
23.2,9.06,31.05,77.23,1,13,0,0,medium
6.23,9.04,26.24,34.43,1,22,0,0,low
2.96,14.73,40.67,22.54,1,16,1,0,high
14.35,12.49,32.56,92.72,1,5,0,1,high
25.22,10.83,42.46,69.13,0,10,0,0,high
5.77,24.85,40.69,43.41,1,19,0,1,high
33.23,14.31,25.12,46.1,1,0,0,0,high
40.27,7.67,44.54,39.48,1,15,0,0,high
5.68,4.36,34.0,51.01,1,1,1,0,low
15.45,7.29,35.5,53.97,1,8,1,0,medium
3.95,6.01,21.71,92.23,1,5,0,0,low
17.88,2.28,35.3,73.7,0,16,1,0,medium
21.62,6.34,21.94,46.3,1,22,0,1,high
5.56,2.56,37.32,62.23,1,1,1,0,low
3.49,15.27,39.9,86.63,1,21,0,0,medium
3.71,7.07,39.55,62.62,1,5,0,0,medium
17.19,7.32,21.52,31.53,1,7,0,0,medium
24.59,8.62,34.42,73.58,1,3,0,0,medium
5.57,14.55,40.32,51.29,1,18,0,0,medium
42.27,3.66,37.84,65.15,0,2,0,0,medium
21.59,10.04,41.28,89.93,1,9,1,0,high
10.27,16.95,20.41,93.71,1,11,0,0,medium
25.08,12.05,23.65,28.11,1,18,0,0,high
5.41,15.82,29.43,67.4,1,1,0,0,medium
18.61,4.18,26.78,23.01,0,1,1,0,medium
5.41,5.7,35.62,53.65,1,2,0,0,low
9.88,10.28,30.42,58.52,1,7,0,0,medium
14.82,2.86,37.23,49.6,1,21,1,0,medium
10.16,3.41,25.98,74.06,1,15,0,0,low
1.62,2.95,42.46,55.83,0,7,1,0,medium
31.75,11.93,39.59,76.3,1,6,0,0,high
5.11,10.52,30.03,23.83,1,10,1,0,high
0.57,2.01,39.29,55.17,1,14,0,0,low
7.49,3.12,42.89,30.12,1,15,0,0,low
25.52,3.5,43.12,74.29,0,18,0,0,medium
3.25,10.71,27.87,51.73,1,5,1,0,medium
21.48,6.84,32.78,90.65,1,2,0,0,medium
43.59,9.38,44.23,31.94,1,12,0,0,high
16.24,7.95,38.1,50.33,1,16,1,0,high
7.48,4.35,28.3,83.73,1,20,0,0,low
27.3,6.35,27.04,58.13,1,18,0,0,medium
16.73,1.36,24.06,89.76,1,2,0,1,medium
18.9,8.93,44.56,72.61,1,13,0,0,medium
3.33,3.12,38.03,87.15,1,15,1,0,medium
19.4,4.96,37.65,26.89,1,14,0,0,low
3.53,11.47,31.15,52.89,1,13,0,0,medium
7.87,4.96,41.14,58.65,1,16,1,0,medium
12.15,1.15,25.65,22.7,1,2,0,0,medium
5.53,3.47,21.92,69.81,1,6,0,1,low
9.95,1.11,45.0,77.16,1,5,0,0,low
15.14,21.04,27.56,60.4,1,1,0,0,high
10.48,4.63,22.06,28.68,1,12,0,1,medium
1.96,6.4,23.53,92.96,1,12,0,0,low
4.93,1.9,21.56,82.6,1,14,0,0,low
9.12,28.7,29.93,55.77,1,9,0,0,medium
10.3,21.1,37.79,84.06,1,8,1,1,high
5.77,5.29,31.05,36.29,1,12,1,0,medium
3.05,9.32,25.07,91.34,1,2,1,0,medium
5.0,2.37,37.95,28.47,1,12,1,0,low
21.7,4.18,29.75,54.81,1,8,0,0,medium
6.66,4.88,35.01,42.87,1,2,0,0,low
21.63,5.61,31.28,94.37,1,18,0,0,medium
27.69,1.23,25.29,45.28,1,17,1,0,medium
10.04,18.83,31.58,30.62,1,19,0,0,medium
25.43,17.03,38.8,89.1,1,6,0,0,high
42.65,14.44,40.05,90.04,1,1,0,0,high
8.06,2.98,21.2,25.44,1,3,1,0,low
8.76,1.28,40.08,34.89,0,12,0,0,low
15.67,4.73,24.66,31.0,1,21,0,1,medium
14.01,5.3,43.76,57.21,1,18,0,0,medium
1.12,8.59,37.26,26.33,1,17,0,0,low
8.78,2.28,36.27,57.31,1,9,1,1,medium
14.72,1.8,41.99,62.53,1,2,0,0,medium
19.51,10.49,31.22,92.66,1,8,0,1,high
10.51,3.49,29.99,49.62,1,10,0,0,low
10.34,2.11,38.2,30.65,1,11,0,0,medium
18.77,2.67,23.53,48.74,1,6,0,0,low
6.43,5.13,27.31,25.65,1,13,0,0,low
5.81,8.75,21.19,24.09,1,15,0,0,medium
11.02,10.04,41.11,66.86,1,16,0,0,high
2.24,8.76,33.04,83.47,1,8,0,0,low
8.68,9.23,20.33,87.39,1,10,0,0,low
13.29,9.48,28.52,62.27,1,18,0,1,medium
9.34,1.83,31.08,65.32,1,21,0,0,low
17.37,3.58,33.95,77.38,1,6,0,0,low
3.99,9.08,38.56,33.33,1,1,0,1,medium
18.43,2.25,28.83,79.9,1,0,0,0,low
18.62,8.3,20.29,55.78,1,1,0,1,medium
12.1,2.54,21.27,70.14,1,7,0,0,low
4.62,0.17,28.76,39.94,1,0,1,0,low
14.73,1.88,43.02,21.47,1,23,1,1,high
12.24,5.84,22.36,89.94,1,2,1,0,medium
5.67,7.99,25.73,48.29,1,7,0,0,low
7.86,13.6,30.5,92.57,1,15,0,1,medium
18.7,3.73,24.85,56.62,1,21,0,0,low
54.98,13.66,31.86,63.29,1,9,0,0,high
25.16,10.74,27.2,72.83,1,5,0,0,high
23.0,7.17,42.59,24.89,1,15,0,0,high
30.32,9.39,42.55,24.79,1,19,0,0,high
4.48,4.13,26.56,56.0,0,22,0,0,low
21.91,15.69,22.77,77.14,1,20,1,0,high
21.49,15.96,24.3,51.71,1,13,0,0,high
1.91,2.14,37.75,67.64,1,20,1,0,low
3.57,10.95,43.12,21.65,1,4,0,1,high
14.23,6.85,21.98,41.47,1,8,0,0,medium
8.27,3.95,25.5,45.76,0,10,0,1,low
6.29,4.23,34.92,81.74,1,14,0,0,low
18.84,10.19,27.9,45.49,0,9,1,0,high
12.07,2.06,25.79,45.52,1,14,1,0,medium
11.25,10.19,34.37,56.92,1,6,0,0,medium
13.24,9.16,29.06,80.73,1,23,0,0,medium
33.59,4.82,24.86,27.74,1,16,0,0,medium
8.59,2.28,23.9,73.88,1,19,0,1,low
14.69,9.56,26.12,33.3,1,13,0,0,medium
12.24,8.31,24.48,84.67,0,18,0,0,medium
6.5,0.65,26.63,59.19,1,14,0,0,low
18.92,6.57,26.87,61.38,1,12,0,1,medium
8.33,3.71,36.22,67.98,1,21,0,0,low
20.23,18.39,41.61,67.7,1,22,0,0,high
13.76,7.77,20.68,71.02,1,16,0,0,medium
2.88,9.26,31.74,60.0,1,23,0,0,low
19.08,8.59,40.33,31.36,1,16,1,0,high
22.24,12.28,20.41,39.6,1,9,1,0,high
27.43,4.39,41.33,22.18,1,22,1,0,high
10.77,0.64,27.79,67.47,0,21,0,0,low
18.11,1.87,41.52,75.18,1,5,0,0,medium
1.11,2.07,36.89,44.78,1,22,0,1,low
36.79,6.01,39.91,83.62,0,17,0,0,high
37.94,14.79,21.95,75.4,1,2,0,0,high
30.99,2.76,32.48,76.74,1,0,0,0,medium
16.06,9.22,37.41,26.42,1,6,0,1,medium
7.88,0.73,21.86,63.37,1,20,0,0,low
29.1,2.82,37.21,52.74,1,15,1,1,high
15.67,2.96,25.84,62.28,1,2,1,0,medium
5.87,18.86,21.34,90.16,0,11,0,0,medium
16.42,13.68,32.87,44.71,0,22,1,0,high
10.77,11.4,43.16,22.54,0,23,0,0,high
47.81,11.92,29.87,85.11,1,10,0,0,high
19.21,1.75,22.64,64.42,1,3,0,0,low
4.0,12.14,32.59,65.93,1,11,1,0,medium
3.36,1.99,31.5,61.52,1,10,0,1,low
15.47,16.63,43.51,22.01,1,9,0,0,high
22.34,7.19,43.98,78.9,1,8,0,0,high
12.61,4.79,22.04,93.13,0,2,0,0,low
8.64,4.74,39.39,74.92,1,5,0,1,medium
9.27,8.56,24.97,53.96,1,2,0,0,low
24.05,4.05,27.33,54.62,1,17,0,0,medium
9.86,15.33,28.52,80.13,1,23,0,0,medium
15.02,11.24,38.48,88.68,1,2,0,0,high
4.97,14.84,35.7,45.32,1,2,0,1,medium
16.93,18.57,20.45,80.33,1,15,0,0,medium
14.76,20.22,30.22,80.57,1,8,0,0,high
3.23,19.32,36.02,51.78,1,19,0,0,medium
30.14,7.27,31.15,36.09,1,19,1,1,high
1.06,9.48,38.91,25.52,1,11,1,0,medium
1.35,9.52,31.64,93.41,1,13,0,0,low
21.97,10.38,30.18,67.73,1,19,0,1,high
73.51,10.37,31.96,52.07,1,8,1,0,high
19.48,11.74,31.14,67.21,1,14,0,0,medium
2.04,6.87,39.47,63.14,1,9,0,0,medium
9.81,13.05,31.93,24.47,1,17,0,0,medium
11.58,6.32,25.88,72.32,1,9,0,0,medium
35.06,6.21,44.19,74.63,1,23,1,0,high
11.85,11.78,25.47,36.5,1,5,0,0,medium
8.28,12.61,31.05,27.17,1,6,1,0,medium
5.11,7.06,30.5,60.88,1,6,1,0,medium
11.59,4.43,30.34,31.67,1,2,1,1,medium
11.69,8.33,40.91,46.99,1,8,1,0,high
22.21,6.76,38.14,50.79,1,18,0,0,high
32.3,7.07,37.12,60.02,1,16,0,0,medium
8.53,4.35,23.96,45.24,1,16,1,0,low
17.05,4.18,33.74,20.1,1,17,1,0,medium
7.43,1.34,25.2,68.01,1,17,0,0,low
23.58,6.66,41.04,47.31,1,12,1,0,high
20.28,15.92,36.82,80.52,0,5,1,0,high
10.44,5.61,35.61,69.29,1,11,1,0,medium
1.56,5.43,22.76,46.92,1,11,1,0,medium
4.53,8.25,23.02,79.7,1,17,0,0,low
11.86,15.67,44.27,32.88,1,3,0,0,high
8.86,10.61,25.08,90.85,1,19,0,0,medium
4.3,11.71,21.19,41.74,1,4,1,0,medium
12.35,6.99,33.33,40.95,1,19,0,0,medium
8.72,3.69,22.37,37.21,1,4,0,0,low
13.78,7.73,30.95,92.75,1,18,0,1,medium
35.22,12.6,24.37,83.07,1,1,1,0,high
9.44,28.77,40.4,30.18,0,7,0,0,high
48.81,3.74,40.58,57.13,1,9,0,0,high
9.59,7.69,39.13,29.24,1,10,0,0,medium
6.46,8.49,36.75,39.97,1,6,0,0,low
5.94,3.05,36.59,84.85,0,16,0,1,low
6.48,19.37,40.57,46.81,1,18,1,0,high
7.18,7.17,36.93,78.32,0,9,1,0,medium
9.93,6.01,34.75,87.79,1,3,0,0,low
13.61,10.68,35.21,63.62,1,12,1,0,high
8.66,12.39,34.21,60.37,1,17,0,0,medium
22.01,9.37,39.37,24.7,0,20,0,0,high
10.83,4.6,32.32,59.38,1,19,1,0,medium
8.39,16.67,22.04,67.53,1,0,0,0,medium
19.21,5.63,34.99,64.17,1,17,0,0,medium
9.65,1.85,27.59,21.47,1,1,1,0,medium
8.51,6.6,23.93,25.09,1,8,0,0,low
14.16,13.02,38.9,41.71,1,13,0,0,high
4.19,15.02,43.64,49.6,1,15,0,1,high
6.1,11.32,24.2,62.92,1,4,0,0,medium
10.87,2.38,23.49,71.09,1,10,1,1,medium
8.86,1.72,27.1,91.37,1,16,0,0,low
1.47,6.73,27.65,91.0,1,7,0,0,low
3.23,3.81,23.4,85.86,1,12,1,0,low
5.09,4.94,27.35,65.0,1,3,0,0,low
3.76,7.47,32.24,77.17,1,11,0,0,low
14.41,15.11,33.12,64.41,1,10,0,1,high
3.75,9.8,27.3,85.87,1,22,1,0,medium
15.15,8.82,32.39,34.67,1,11,0,1,medium
5.34,9.19,26.04,85.04,1,14,0,0,low
57.35,7.16,36.31,75.52,1,22,0,0,high
8.27,16.84,44.9,91.7,1,3,0,0,medium
15.39,6.15,26.26,51.86,1,17,1,0,medium
7.72,6.62,31.72,87.23,1,23,1,0,medium
11.5,4.66,43.33,66.77,1,13,0,1,medium
19.39,3.08,24.89,44.68,1,18,0,0,low
29.15,4.65,23.97,43.12,1,18,1,0,medium
22.04,9.13,23.51,79.2,1,13,0,0,medium
19.12,12.17,25.66,58.69,1,22,1,0,high
5.86,14.34,22.61,26.86,1,16,0,0,medium
10.77,11.12,37.08,49.12,0,15,1,0,high
6.22,9.79,26.86,32.61,1,11,0,0,low
11.99,6.74,24.54,37.46,1,12,0,1,medium
5.3,14.82,38.41,75.1,1,4,1,0,high
11.05,1.51,26.21,64.86,1,1,0,1,medium
9.27,7.93,20.86,23.19,1,15,0,1,medium
9.39,32.43,31.46,69.43,1,14,1,1,high
8.54,9.27,21.06,36.01,1,22,0,1,medium
9.98,10.08,23.89,54.5,1,18,0,0,medium
19.26,1.33,24.38,41.2,1,5,0,0,low
9.52,3.86,27.01,66.19,1,22,0,0,low
5.57,10.96,25.25,38.07,1,21,0,0,medium
17.58,3.44,21.23,73.92,1,0,0,1,medium
9.91,5.58,43.14,88.02,1,9,1,0,medium
12.84,6.01,23.95,86.36,1,3,0,0,medium
14.03,3.39,22.12,22.97,0,7,0,0,medium
5.47,0.91,42.81,69.4,1,3,0,0,low
11.45,17.99,22.93,56.32,1,4,0,1,high
3.7,6.42,22.86,54.58,1,20,0,0,low
10.52,9.97,43.46,80.06,1,19,1,0,high
15.41,7.33,42.06,72.93,1,12,0,0,medium
16.32,8.86,24.86,23.67,1,3,1,0,high
27.08,4.16,37.85,33.09,1,18,0,0,medium
19.39,8.9,20.22,36.14,0,2,0,0,medium
16.13,13.32,32.08,93.11,1,17,0,0,medium
1.28,0.23,21.97,44.51,1,14,1,1,medium
9.75,3.57,23.05,46.12,0,2,1,0,low
4.89,2.72,44.83,32.22,1,2,0,0,low
1.76,8.99,27.01,83.3,1,18,0,0,low
39.13,7.95,34.88,63.03,1,18,0,0,high
10.82,16.9,36.17,47.24,1,22,1,0,high
4.95,13.58,40.34,71.86,1,17,0,0,medium
4.42,2.16,27.15,62.78,1,16,0,0,low
11.31,25.08,26.33,58.64,1,4,0,0,high
2.74,1.39,21.56,89.05,1,16,1,0,low
7.24,9.38,36.72,83.76,1,23,0,0,low
5.41,10.22,20.17,84.12,0,22,1,1,high
12.98,11.46,22.75,59.21,1,22,1,0,high
5.25,22.87,24.7,23.46,1,6,1,1,high
7.07,4.08,24.69,40.08,0,9,0,0,low
8.7,1.48,35.72,51.0,1,0,1,0,low
6.79,4.32,21.06,25.53,1,18,0,0,low
12.85,5.63,39.07,37.81,1,6,0,0,medium
1.16,3.83,25.81,45.22,0,20,0,1,low
38.31,8.07,33.89,63.91,1,18,0,0,high
7.99,2.79,31.46,31.73,1,11,0,0,low
18.65,6.09,23.33,60.6,1,9,0,0,medium
13.11,1.49,25.98,81.71,1,0,0,1,medium
18.63,10.9,35.33,80.96,0,18,0,0,medium
2.2,4.93,20.01,50.72,1,5,0,0,low
19.59,3.62,43.76,75.11,1,19,1,0,medium
10.47,2.78,27.12,34.97,0,15,1,1,medium
20.24,8.93,28.62,59.51,1,8,0,0,medium
16.0,8.41,44.33,73.18,1,10,0,0,medium
9.2,8.18,23.82,84.35,1,10,1,0,medium
18.62,7.11,41.41,70.5,0,20,0,0,medium
14.88,7.03,34.68,32.86,1,9,1,0,medium
8.5,5.14,25.95,93.44,1,11,0,0,low
6.09,4.66,39.05,92.71,1,11,0,0,low
10.34,1.02,23.18,75.35,1,3,0,0,low
10.11,11.06,32.86,64.89,1,0,0,0,medium
16.53,35.51,30.3,32.07,0,18,0,0,high
2.04,2.11,42.96,58.53,1,23,0,0,low
19.3,8.05,34.45,92.11,1,19,1,0,medium
7.1,6.05,26.92,39.28,1,11,1,0,medium
4.46,7.33,39.04,32.21,1,6,0,0,medium
2.68,15.51,21.41,46.12,0,20,1,0,medium
9.89,5.79,41.04,86.08,1,14,1,0,medium
3.9,16.95,29.68,45.37,1,1,0,1,medium
14.05,3.1,42.78,23.8,1,2,0,1,high
28.45,8.78,39.03,92.61,1,19,1,0,high
20.4,4.38,32.03,61.27,1,22,0,0,medium
11.6,11.91,42.16,78.98,1,23,1,0,high
3.11,0.5,39.69,51.62,1,17,0,0,low
10.28,2.18,27.77,64.51,1,2,0,0,low
5.11,6.94,36.75,45.28,1,3,1,0,medium
4.66,11.75,23.31,67.44,1,18,0,1,medium
1.32,13.4,27.17,74.57,1,15,0,0,medium
17.52,8.23,33.0,29.19,1,11,0,0,medium
14.92,10.5,44.33,25.61,1,1,1,0,high
1.02,16.4,26.99,88.94,1,5,1,0,medium
8.41,8.81,24.99,65.21,1,13,0,1,medium
14.51,13.93,25.99,56.79,1,23,0,0,medium
8.29,4.77,39.47,25.66,1,13,1,0,medium
21.1,1.86,30.9,59.82,1,8,0,0,medium
5.49,6.93,30.33,69.41,1,11,0,0,low
25.54,7.52,22.95,47.1,0,21,0,0,medium
11.66,11.49,33.53,93.23,1,10,1,1,high
29.27,8.44,30.08,45.28,1,15,0,0,medium
10.88,3.8,25.14,40.23,1,22,1,0,medium
1.22,5.81,42.84,27.07,0,20,1,0,medium
5.7,0.98,32.17,34.62,1,18,0,0,low
13.33,6.67,27.84,55.37,1,8,1,0,medium
26.75,3.32,35.94,63.87,1,5,0,0,medium
68.96,6.77,30.13,35.32,1,3,0,0,high
8.36,3.26,22.18,90.04,1,3,1,0,low
15.1,2.08,43.03,21.97,1,1,0,1,high
2.16,4.73,33.48,53.71,1,9,0,0,low
2.41,1.56,38.85,36.14,1,23,1,0,medium
1.32,13.01,42.74,29.3,1,9,1,0,high
0.68,8.33,40.78,48.74,1,16,0,0,medium
1.83,8.92,35.17,78.03,0,9,1,0,medium
12.14,18.14,44.16,86.51,1,10,1,0,high
3.7,8.61,31.68,24.87,1,22,0,0,medium
15.72,17.99,36.65,38.59,1,6,0,0,medium
18.75,4.06,42.62,48.1,1,19,0,1,medium
5.09,7.66,42.12,84.47,0,13,0,0,medium
15.36,8.9,33.99,87.89,1,1,0,1,medium
11.19,7.68,23.61,67.36,1,16,0,0,medium
25.34,10.63,24.13,92.04,1,17,1,1,high
3.86,17.36,22.72,79.7,1,18,0,0,medium
14.72,1.86,40.93,69.13,1,0,0,0,medium
26.06,7.74,33.02,61.42,1,8,0,0,medium
23.36,11.3,37.63,61.65,1,8,0,1,high
6.87,18.97,39.92,33.16,0,16,0,0,medium
9.01,5.44,26.62,57.14,1,17,0,0,low
33.32,4.0,40.56,36.45,1,20,0,1,high
4.52,7.68,36.17,58.92,1,4,0,0,low
20.69,3.03,32.93,51.09,1,20,1,0,medium
23.5,13.68,20.86,47.35,1,4,0,0,high
4.65,6.45,20.02,40.68,1,3,1,0,medium
19.92,0.37,27.54,83.67,1,18,1,1,medium
17.33,15.58,38.49,32.09,1,15,0,1,high
16.94,7.63,20.29,48.83,1,9,1,0,medium
5.73,1.66,24.29,75.26,1,5,1,0,low
6.67,6.73,32.5,47.51,1,8,0,0,low
3.67,18.44,41.6,28.56,1,13,1,0,high
1.15,2.46,36.14,20.09,1,18,0,0,low
16.89,17.68,34.23,56.21,1,11,1,0,high
4.9,12.37,43.31,20.78,1,22,0,1,high
2.26,21.31,41.7,52.15,1,10,0,0,high
28.8,10.65,42.18,59.77,1,14,0,0,high
13.85,1.38,43.42,73.18,1,12,1,0,medium
33.93,5.22,32.95,94.1,1,9,0,0,medium
8.02,6.0,31.67,42.64,1,8,0,0,low
27.43,2.6,26.08,45.3,1,17,1,0,medium
8.88,4.67,28.12,92.28,1,11,1,0,low
17.79,13.52,35.35,35.02,1,14,0,0,medium
22.27,17.79,44.61,29.95,1,7,1,0,high
19.14,7.19,24.81,70.7,1,4,0,0,medium
13.91,1.81,43.31,56.44,0,11,0,1,medium
18.6,1.58,20.55,60.09,1,19,1,0,medium
2.15,13.46,33.6,40.42,1,4,0,0,medium
14.42,17.39,43.94,76.41,1,10,1,1,high
11.59,7.9,33.32,43.16,0,4,0,0,medium
5.57,8.95,30.98,50.37,1,2,1,0,medium
7.62,9.35,40.09,50.4,1,15,1,0,medium
36.04,7.97,35.49,47.02,1,14,0,0,high
18.55,6.91,33.97,92.77,1,13,0,0,medium
11.33,3.39,36.61,45.74,1,23,0,1,medium
26.94,16.01,40.74,66.9,1,2,1,0,high
